slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
156,13.85903408213,28.5614787383828,21.2102564102564,-0.195108489776709,0.213473314066562,0.0091824121449262,-0.259807177445607,0.116336465805667,-0.0717353558199699,-0.263103180010884,0.153565995625382,-0.0547685921927511,-0.338043532093573,0.0526033700129974,-0.142720081040288,-0.269972071603493,0.175361376030003,-0.0473053477867448,-0.116614491389972,0.356560554396252,0.11997303150314,-0.334856061816286,0.109630372504105,-0.112612844656091,149.500000102564
157,13.473361265112,27.7061259143752,20.5897435897436,-0.191793729623569,0.249514595397078,0.0288604328867542,-0.274929123949267,0.1113324403327,-0.0817983418082838,-0.278903794766474,0.185981796984583,-0.0464609988909457,-0.306772897936706,0.0518618455604024,-0.127455526188152,-0.219957899388271,0.225332159769657,0.00268713019069315,-0.0741440114632057,0.423574782051587,0.174715385294191,-0.389127210795696,0.0864374584124802,-0.151344876191608,149.599744358974
158,12.6006183687086,26.0455354774452,19.3230769230769,-0.192501056941452,0.240182434280523,0.023840688669535,-0.299880104356004,0.114352911869749,-0.0927635962431278,-0.256266772799306,0.184730900867553,-0.0357679359658765,-0.308257989691623,0.0453480230448433,-0.13145498332339,-0.139974868830015,0.320471215689818,0.0902481734299015,-0.0332904986746159,0.450124543101277,0.208417022213331,-0.451561669354476,0.00969380483331969,-0.220933932260578,149.70000374359
159,11.61540077455,24.958958199809,18.2871794871795,-0.147432830587713,0.346708757230818,0.0996379633215524,-0.299677553474584,0.10640285025012,-0.0966373516122317,-0.27730721851133,0.125787242219209,-0.0757599881460601,-0.307918729421788,0.0387419860248142,-0.134588371698487,-0.0704203812136806,0.36938643841197,0.149483028599145,-0.0412734517381956,0.412359931855994,0.185543240058899,-0.433567415936906,0.043326648882659,-0.195120383527123,149.800253282051
160,11.0358507556897,24.3385082186693,17.6871794871795,-0.182603254680031,0.256725722777603,0.0370612340487862,-0.259539381380768,0.143144820898455,-0.0581972802411564,-0.288250143566537,0.132070821958121,-0.078089660804208,-0.284528594290126,0.0123056898555206,-0.136111452217303,-0.0789223099711392,0.35425235555042,0.137665022789641,-0.110542425368074,0.371963936948301,0.130710755790113,-0.414194581503547,0.0623296349277256,-0.175932473287911,149.900256820513
161,10.2924677424906,23.42035277033,16.8564102564103,-0.212612131496058,0.123117246208384,-0.0447474426438369,-0.214422072060516,0.166366524306109,-0.0240277738772034,-0.260834333749432,0.177813856912115,-0.0415102384186586,-0.272717007563672,0.0290136364846261,-0.121851685539523,-0.106612084123718,0.320311624859496,0.106849770367889,-0.172901336975864,0.350975219610544,0.0890369413173402,-0.417025093954511,0.0241577294504461,-0.196433682252032,150.000000307692
162,9.75794877963625,22.7856409639535,16.2717948717949,-0.333348851536761,-0.0596423370053615,-0.196495594271061,-0.201339955601794,0.167636631973436,-0.016851661814179,-0.177523238838564,0.278490000350049,0.0504833807557421,-0.250693013395978,0.065184639753679,-0.0927541868211494,-0.12138220481012,0.310596156219369,0.0946069757046242,-0.207209120192957,0.320238636625594,0.0565147582163184,-0.456133419274854,-0.0161245218634622,-0.236128970569158,150.099743794872
163,9.3957598582995,22.4401375775979,15.9179487179487,-0.402354000910615,-0.146337287324667,-0.274345644117641,-0.219496325375626,0.168275318071277,-0.0256105036521743,-0.148708101734082,0.288592806283029,0.0699423522744738,-0.211260915825677,0.0778599337890725,-0.0667004910183024,-0.135332978398356,0.30691946817687,0.0857932448892569,-0.208261086453648,0.246623563517864,0.0191812385321083,-0.468830728478743,-0.033784454630534,-0.251307591554638,150.200003435897
164,8.64570331929542,21.7748095012174,15.2102564102564,-0.391621170217072,-0.139008342424282,-0.265314756320677,-0.244868835511909,0.159661303870078,-0.0426037658209159,-0.116901252230684,0.332658454624606,0.107878601196961,-0.212260508594854,0.0630193541011427,-0.0746205772468558,-0.184192493096614,0.262335357067888,0.0390714319856367,-0.214972984202662,0.183008693606931,-0.0159821452978652,-0.425727357368649,-0.00758037155318555,-0.216653864460917,150.300253179487
165,8.10291853002422,21.2304148033091,14.6666666666667,-0.336994208341557,-0.0843850194183519,-0.210689613879955,-0.251928931751137,0.153310306817549,-0.0493093124667937,-0.185168218643713,0.2772011622068,0.0460164717815438,-0.211794062243727,0.0540723415993494,-0.0788608603221888,-0.255645905292052,0.210242414700796,-0.022701745295628,-0.220591431398079,0.150537663182804,-0.0350268841076377,-0.349290394425368,0.0514099332511414,-0.148940230587113,150.400256820513
